X,Y,Z
-0.14552782971120395,1.6790854011364078,6.264445009496222
0.032560538925414176,0.5892888877141176,1.2171989863846204
-1.0980306754872824,-2.6666405512639115,-7.084797062405832
0.612366499817991,0.6599599745097258,1.7174623082678964
0.5357068400823698,1.8753443192399293,5.9300072265120445
0.08641664677065111,0.5132294621345147,1.5897303133200706
-0.35793300901822506,-0.5076799615981824,-2.981550376964858
0.354249837625412,0.9297246684989238,3.0658340143049236
-0.5900724735228271,-0.8453407931417817,-1.6658046958634156
1.5961399690509994,5.28920668066719,14.21680189821538
-0.1299960475688761,-0.36358350255787164,-1.3309229911412173
-0.8281826872454128,-1.3702990216475928,-5.225905379441699
0.5994719735687619,3.1424239015109343,10.090638895928018
-0.17091251074742408,0.5156665510157279,2.9303989998721365
-0.6726048805173009,-1.641751318363023,-5.1902109631221816
0.5884127514178648,0.2500038702974481,1.0308307490193094
0.27134077564354775,0.537052155937358,1.2189655894304328
-1.0338738291265261,-0.6081233911016259,-2.4828867352378428
0.034291051774473495,1.3592308171686989,4.5950519638907235
-1.5154325604706431,-3.0558758002227115,-9.330568356274952
0.9631164899780591,1.3257724025826638,4.742493928417031
-2.071114961994887,-5.735251521785488,-18.332455956004228
-1.0003113814176112,-2.496029376004254,-5.798567526612759
-1.2347225977035914,-3.703546460989471,-11.957424862173514
-0.10277653644605868,-0.19670256067484995,-0.5229258401373441
-0.6992004889372104,0.1846922171655645,0.4954314740613214
0.5764910761491111,1.763190102725674,6.115686671973903
-1.7064531618741592,-4.159941018263097,-13.842574736731098
-1.9739765986973132,-3.681173801326531,-9.612334910372681
0.6885921990929298,0.4232591647666999,1.6366695184972468
1.2004202154575667,0.7070361255204156,2.666894152455721
0.506274681701669,0.016645717535289428,1.4779944910541236
-0.13708164059610095,-1.1626539905682032,-2.332978135664203
0.6636456351993254,2.619144462171338,7.407660241416258
1.5148550141638604,3.3635391881662726,10.118588468566356
-0.14105940050553184,-1.7373264416442433,-4.967898983603641
0.46535460689464614,-1.366913909750683,-4.061869218908031
1.2644303449910703,4.000379381571924,10.085488076916928
-0.142488972156175,1.273922188267707,3.118408359439564
-0.5995637641091232,-2.8413471578778577,-8.997414623184815
1.6737885275703541,4.024814143289822,12.691457123546062
-0.31466089528863284,0.47019562949252225,-0.15512168045058616
-1.0689583139491876,-2.507553523277481,-7.526898784834704
0.03586603597884476,-0.566318454197339,-3.4013376052969377
