X,Y,Z
1.4321175667693662,9.172683922330188,28.825799503326746
-0.6386608999524973,-2.3678471639783183,-6.931045665241175
0.0317154849246132,2.340546533014521,9.12429174656986
-0.7995503614265933,-4.326473999948305,-12.530923435485382
-0.8801718636938218,-5.527358437111974,-16.26019444013759
1.6199442234803638,9.360834216261969,29.82738802124937
2.516044687065328,16.009434825343632,48.851485241544346
0.4526741193182046,1.812838059512331,5.133723436794842
-0.4933720300206221,-2.6826435984221697,-8.722478418733342
-0.3198713801842285,-3.0791456796430903,-6.611141705201151
-0.0004930573597895,0.06276660773050025,-0.5702904319174286
0.9805554672893828,5.626246727743617,17.065338351253747
0.7404239854531757,3.599285369641753,10.79110356280332
-2.584462740813534,-13.095362698916313,-41.00875904457707
-1.1351394561247905,-6.865154972835956,-18.453733760530874
-0.2571475867187172,-1.3644959924277857,-2.4909649673325904
0.7877714445626534,5.160692699853449,17.25549693173887
0.2111175625054099,0.5725775452140208,2.942179089530362
0.2531963917245824,1.8084703810218803,6.854166020956081
0.8520853379344691,5.254444525678582,14.352604964885684
-0.3715820349628779,-2.6160021549715022,-6.799286562140132
-2.344077631143219,-13.281374850303369,-39.81694890158928
-1.952233531067929,-11.728151366910605,-33.55694861585031
-0.6816107324845878,-2.698874077270302,-7.1773072828310225
-0.1673532758333994,-0.2994343280649989,-1.2127435671296494
1.6319400090767042,10.58099224352812,31.57369169404546
-0.125211695139776,-1.3641409841400585,-3.5443345149039067
-0.2269708053749739,-0.7906332653703403,-0.422979683868312
1.2305518931206088,8.619236107293165,26.06397761586489
-1.032720544414267,-6.405148936484146,-20.03532621144083
0.2458414617780442,1.4700497132476058,3.7152901128928755
1.6356811981421553,9.320046533752826,28.484507506475556
-1.410419207205657,-9.273647044961432,-26.80551375990205
0.2265562874727128,1.105939514887642,2.9303362714748484
0.2713407756435477,2.408229029287559,6.096518976063237
-1.2799552109676335,-9.609125781399538,-27.679778212235117
-1.650669308663499,-10.972064800076538,-34.5266967908737
-1.1282017740565469,-7.888768001343416,-25.971996969458
-0.480464653665307,-4.1732388209992815,-13.1272895339571
-1.9611101571377456,-10.461241303090526,-31.77219683961681
-1.1425559232233198,-7.652367340086622,-23.259919367654984
1.0286612996791866,4.5801095616555845,13.337946794817748
0.3173173947707217,3.581877541917901,10.30134450010888
0.323122995012768,2.1344326282207877,5.568997265054577
-0.2933334061337418,-1.3434809310409064,-3.6418030296505237
-0.6620745862894244,-6.162797222968576,-17.954525637348812
-0.4370173739060015,-2.228022680158472,-6.01340413681838
-0.1396495984961779,0.18004209513516312,-0.13326876131022114
2.164064153910746,13.472231251853703,39.99268877811008
-1.0206723243625473,-6.1857317628933775,-19.29475626467615
-0.8760363376069583,-6.746004059822122,-20.415763017725045
-1.4314391681021832,-8.039547042316615,-24.288608121363858
1.4045053705281894,8.806496026492509,25.46898342269261
-0.2633813654344871,-2.623913150412523,-6.504459116630912
1.7751886947586812,10.487843687918833,30.884598104670985
-0.4348244397289831,-3.2978764459451013,-10.90833293630383
1.6199442234803638,9.192489743570247,28.64030903003116
-1.4785209533028572,-8.59744893771322,-24.436112348070065
-1.8416263057331697,-10.732763212507129,-31.31168637065951
0.4830994134227584,2.806015629586283,8.890678913090088
1.8195401001081992,11.266248747870458,33.12761301149615
-0.1102778320394064,0.9762940227701045,2.7859499494490643
0.450617581446997,2.6375368179170176,10.00123657138723
-1.2842087142959755,-5.586840241126343,-16.242807262937923
-0.8904272602303892,-5.6846662854620025,-17.641718632549544
-1.0056010741177384,-6.012733391094578,-19.283565289207264
-1.165839724967714,-7.265018768244663,-20.891763952701975
-1.7409896852985245,-11.27909692120165,-34.65068374483475
-0.0905147243480193,-0.035651117050835124,1.4312162313341674
-1.2799552109676335,-8.816025684444076,-27.372620023967702
0.7247391875337508,4.0097335880097855,11.74930906174834
-0.253528283711588,-0.5896779474382031,-1.5931274466800103
1.338358269542407,6.3854046474172295,20.261689843306055
1.03136309442386,6.154134190917067,18.619690404411582
0.0311768487123097,0.8222402634318446,0.5150377321166519
-0.2628974200823593,-1.9038240049227293,-4.741806243438745
0.1753895481179711,1.9971975592813496,3.690168344626593
-0.0394184689268155,-1.9113910524523074,-5.46726379018148
1.0765806768654929,7.748907323988741,24.081990992221
0.800003457828142,5.320450218805623,15.23548038185561
-0.8600996255544445,-3.0787052555197825,-8.979896807794013
-0.2180164675966541,-0.2903112017287812,0.5041677864473155
-2.6742152411174533,-15.55012579668555,-46.939271949730205
-0.2884080957752362,-2.710793031024136,-6.552667137717927
-0.0846794637972603,1.152442802812608,4.536611463003907
0.4207902598459745,2.5856868062894813,8.518110994203616
1.1816424135533767,6.9852245069970476,21.33464427642223
-0.6676985922348879,-3.5164703096598404,-9.807675808846462
-1.7409896852985245,-10.85589923029048,-33.20668582875884
-0.4477931795286266,-2.245266405658527,-7.390354361130427
1.6217340299565624,11.199545944567955,33.7302814355002
-0.9716305435166585,-6.533342443475647,-19.168266205120656
0.7659247950085877,5.084753531847881,16.026132336896218
1.3499837357264526,8.008634940276563,22.893798553920924
0.8361853224820512,5.559309441481112,17.394362715494818
0.6168419875853406,4.070340582213299,12.029357799427103
0.9805554672893828,5.775912129983939,18.020064544494613
-0.2225189806442232,-1.229480512566146,-5.722335637383267
1.0722060985345827,6.880876153027669,19.63221312973936
2.2487137530474604,13.317796776036754,39.10945516296478
